at,userName,score,content,sentiment_polarity,sentiment
2023-08-21 22:10:39,Andi Temmassonge Tantu,5,Good,0.7,positif
2023-08-21 22:05:02,ki run,5,Mudah aman i love you sea bang,0.5,positif
2023-08-21 19:48:49,Muhammad Ricard,5,ok,0.5,positif
2023-08-21 17:39:10,Syarif Hidayatulah,5,ok,0.5,positif
2023-08-21 16:38:57,Rudi Almalik,5,Sangat membantu. Thanks,0.2,positif
2023-08-21 15:50:21,Muhammad Hadi (Cak hadi),4,Bagus top dah,0.5,positif
2023-08-21 14:28:20,RONY ANDRYANUS,5,Untuk saat ini ok,0.5,positif
2023-08-21 14:25:07,Asep Anwar Mustopa,5,saya top up saldo ovo dah dua kali top up kok gak ada yang masuk ya saldonya kenapa tapi saldonya udah di potong duluan mohon penjelasannya,0.5,positif
2023-08-21 12:50:25,Muhammad Atep,1,"Kenapa akun seabank saya gak bisa login,tiba tiba main blokir aja, di dalamnya ada saldo nya sebesar 203k udah telepon cs pun udah habis 75k pulsa gak ada hasil kacau ini",0.16666666666666666,positif
2023-08-21 11:54:12,mabor_mabor brengoy,5,good,0.7,positif
2023-08-21 11:03:44,ArmanzVsand 27Gaming,5,good apk,0.7,positif
2023-08-21 10:55:33,SansBro Channel,5,good,0.7,positif
2023-08-21 09:46:47,MUHAMMAD HIPNI SY,5,ok,0.5,positif
2023-08-21 09:00:02,Sofyan Hadi,5,ok,0.5,positif
2023-08-21 08:58:28,Ryuki Shinji,4,Good,0.7,positif
2023-08-21 08:31:00,Ngedrop Dulu,5,Nice The Best,0.8,positif
2023-08-21 08:21:37,septi ana,4,ok,0.5,positif
2023-08-21 05:29:26,Dani Darm,5,Aplikasi banking yang sangat simple dan memberikan pengalaman yang sangat membantu dalam metode pembayaran karena mudah di kaitkan dengan aplikasi merchant. Good apps,0.35,positif
2023-08-21 05:06:07,Haryoto Oto,5,good bank,0.7,positif
2023-08-21 03:01:12,Mutia Selebew,5,the best pokok nya,1.0,positif
2023-08-21 01:31:19,Heru Kang,4,"Mengunakan seabank kayak lebih efektif,bunga rendah..semoga kedepannya makin ok",0.5,positif
2023-08-20 15:38:34,Aisya Alovera,4,"Tolong logonya di upgrade ke modern, agar lebih sesuai dengan perbankan dan persiapan di masa depan",0.2,positif
2023-08-20 15:02:31,Muklis Erlisiano,5,TOP BGT,0.5,positif
2023-08-20 14:59:04,Irfan Prasetyo,5,"good, untuk saat ini",0.7,positif
2023-08-20 14:25:03,raisya khaira,4,coba dulu kalo emang real ta kasih punjul.. maturkasuwun.,0.2,positif
2023-08-20 12:42:51,Ardian Real,5,The best app,1.0,positif
2023-08-20 12:04:59,DENDI AZWARI,5,ok,0.5,positif
2023-08-20 10:16:19,Wiwin Mulyani,5,senang sekali menggunakan sea bank..trsper cepat dan gratis biaya admin..pokok y top margo top,0.5,positif
2023-08-20 09:50:00,Surya Aris,5,sangat top cepat transaksinya,0.5,positif
2023-08-20 05:39:02,Isakfaridmancagar 680,5,ok,0.5,positif
2023-08-20 05:05:39,Mo,5,bebas biaya adm tu another level of love,0.5,positif
2023-08-20 04:01:40,Alif Aldi_k,5,Fast respon,0.2,positif
2023-08-20 03:58:54,syanne margatan,5,top up e wallet gratis 100X transaksi,0.5,positif
2023-08-20 01:19:09,dewi Shela,5,good,0.7,positif
2023-08-19 22:36:41,Resi Mikasari,5,good luck,0.7,positif
2023-08-19 18:49:40,Kadda Alfarizi,5,best pokoknya dri bank lain,1.0,positif
2023-08-19 17:13:23,ZAKIR SAPUTRA,5,"bener bener membantu sekali dalam bertransaksi,sanhat puas,i love SeaBank",0.5,positif
2023-08-19 15:09:00,Wae Jan,3,ok,0.5,positif
2023-08-19 14:30:05,Juneds Putra,5,nice,0.6,positif
2023-08-19 13:01:00,Javier MDD. official,5,top banget bank nya,0.5,positif
2023-08-19 12:18:56,rizki amalia,5,kirim uang lebih mudah... good choice,0.7,positif
2023-08-19 12:13:05,Hendra Kusuma,5,nice services,0.6,positif
2023-08-19 11:51:30,ASM DATADIK,5,Save safe earn😄,0.5,positif
2023-08-19 11:32:25,Iswarliza Iswarliza,5,free,0.4,positif
2023-08-19 10:17:52,Azhari,5,good,0.7,positif
2023-08-19 10:13:32,Mi Xiomi,5,Aplikasi terbaik di Indonesia yang bisa transfer ke semua bank Indonesia dan top up e-wallet dengan biaya admin yang gratis.,0.5,positif
2023-08-19 09:45:34,Bonah ST-U,1,setelah daftar lalu top up kata y dapat 100000 nyata y zonk ketipu gw,0.5,positif
2023-08-19 05:45:34,Dandy Baihaqie,5,membantu untuk top up e-wallet 👍,0.5,positif
2023-08-19 02:46:46,andhika yuda,4,"sebagai pengguna baru, sea bank cukup bagus,, hanya,, kadang2 kendala masalah top up,, agak sulit untuk di akses",0.5,positif
2023-08-18 23:21:18,Agung Saputra,5,nice :),0.55,positif
2023-08-18 23:03:44,Syamsuddin AR,5,Good service,0.7,positif
2023-08-18 22:14:06,Ergi Miadiy,5,nice,0.6,positif
2023-08-18 18:21:31,Hambri Hambriah,5,nice ........................................,0.6,positif
2023-08-18 15:59:45,Adhy Zain,5,very good,0.9099999999999999,positif
2023-08-18 14:52:08,Kharir Indonesia (Kharir),5,"Bagus 100x Free Transfer, Pertahankan",0.4,positif
2023-08-18 14:21:13,Komalasari Mamapipit,5,"Overall good, fast transfer, bunganya besar, 24 jam bs transaksi.",0.3,positif
2023-08-18 14:10:00,gania salon,5,Ok,0.5,positif
2023-08-18 13:54:10,Panji radiksa,5,Good,0.7,positif
2023-08-18 12:44:15,Syifa Khoiriyah,5,top,0.5,positif
2023-08-18 10:58:51,Ono Alif,5,ok,0.5,positif
2023-08-18 10:35:03,Dyah Ayu Noraningtyas,5,good,0.7,positif
2023-08-18 10:06:04,ELSIT,5,Excellent.,1.0,positif
2023-08-18 09:56:51,Asep Awaludin,5,Good,0.7,positif
2023-08-18 09:11:32,Assandi Assandi,5,Good job,0.7,positif
2023-08-18 07:04:57,Yoga Fajar Nugraha,5,mantap super sekali seabank ini,0.3333333333333333,positif
2023-08-18 06:53:53,Hp Asli,5,OK mantap,0.5,positif
2023-08-18 06:28:40,Fidia Jennaira,5,"Seabank sgt membantu untuk transfer ke semua bank, dan top up e walet shopee gratis... Gak ribet dan sat set... Trimakasihhh sea bank😍",0.5,positif
2023-08-18 06:06:04,Isman Purwanto,5,good,0.7,positif
2023-08-18 02:41:35,RAHMAT HIDAYAT,5,Ok,0.5,positif
2023-08-17 19:55:36,Jemi,2,Ribedddd seabank gk kaya yg lain bisa top up nya tersedia.harusnya disediain buat top up sendiri.,0.5,positif
2023-08-17 18:07:35,Budi Setiawan,1,"Saya top up ewallet saldo terpotong tapi saldo tidak masuk ke ewallet, chat costumer servis bilangnya sudah di kembalikan saldonya padahal jelas2 belum masuk.. bahaya ini seabank",0.5,positif
2023-08-17 15:34:52,Snb Project,5,keren cashless banget dan user friendly,0.375,positif
2023-08-17 15:21:34,Marif Setiawan,5,good job,0.7,positif
2023-08-17 15:07:39,Anime_Editz 138,5,suka bngt pake aplikasi sea bank membantu bngt pokoknya thanks,0.2,positif
2023-08-17 12:48:25,Uweh Hoerudin,5,nice,0.6,positif
2023-08-17 11:51:28,Akmal Delvian,5,good,0.7,positif
2023-08-17 10:24:13,Taufik,1,"Kecewa berat saya , kalau nya ada promo kalau nya bisa secara detail jangan beri harapan kepada nasabah ,jngan promo hiasan aja , kata nya buka rekening dapat bonus 100rb eah minta nya harus nabung 500 rb jgan tf sesama seabank ya sudah saya turuti trus katanya disuruh nunggu 48 jam , iya juga saya turuti nunggu saya, akhirnya juga ga masuk2 , sya live chat kata nya 150 orang pertama perharinya , mana sya tau sya masuk atau enggak nya , kecewa berat sya . Pemberitahuan nya ga ad siapa2 yg dapat",0.13636363636363635,positif
2023-08-17 09:47:14,Mustopa Sobari,5,Good Job,0.7,positif
2023-08-17 09:19:06,Yusuf Denny,5,"Sangat membantu sekali, mempermudah pembayaran, thanks SeaBank!",0.25,positif
2023-08-17 05:45:36,Denny Trian A,5,good app,0.7,positif
2023-08-17 01:32:18,Adul Gituloh,3,Saya top up dana dari jam 12 malem sampe sekarang belum juga masuk saldo... History transaksi tidak ada tapi saldo sudah terpotong ..,0.5,positif
2023-08-16 21:14:16,Abhel Pratama,5,is the best mudah dan cepat terimakasih seabank dan shopee 🙏🏻,1.0,positif
2023-08-16 19:33:32,Mahmud Afandy,5,"Top up ovo sama gopay kok di hapus sih, padahal itu sangat di sayangkan kalau di hapus",0.5,positif
2023-08-16 19:12:16,JAGO NET,1,Sehari gangguan 5x untuk top up kapok pake aplikasi nya,0.5,positif
2023-08-16 17:52:37,Rolex Blacksweet,5,Pokok nya Seabank memang The Best mantap puas👍👍👍👍👍 BUAT KALIAN WAJIB PAKE SEA BANK MAU DAPET SALDO DANA GRATIS DARI AKU PAKE REFERRAL ( 657VW8 ) JANGAN KAGET BILA SALDO KAMU NAMBAH BANYAK YANG DI DAPAT DARI AKU INI RELL 💯%,1.0,positif
2023-08-16 16:07:37,Agus Sugiono,5,good,0.7,positif
2023-08-16 14:57:51,Nyobak Pole,5,ok,0.5,positif
2023-08-16 12:19:12,Yulia Lestari,4,"Saya melakukan transfer ke e-wallet dana, saldo saya terpotong tapi dana tidak ada masuk, sudah saya hubungi cs lewat e-mail tapi disuruh lewat live chat di aplikasi, tapi pas saya di aplikasi suruh ke cs e-mail terus. Gimana yaa? Saldo saya",0.13636363636363635,positif
2023-08-16 11:36:38,andi suhandi,5,is good,0.7,positif
2023-08-16 10:27:51,Irul Grepesz,5,ok,0.5,positif
2023-08-16 10:11:10,Dedy Fitri Antoro,5,good,0.7,positif
2023-08-16 07:13:15,Safaat Safaat,5,good,0.7,positif
2023-08-16 06:41:25,Sair Vaisal,5,"Sejauh pengalamanku menggunakan banyak dompet digital, Seabank adalah Aplikasi Dompet digital terbaik gaes.. Satu kata dari aku untuk seabank ""SEMPURNA"". Tetap pertahankan fitur fiturnya yaa seabank :D",0.3333333333333333,positif
2023-08-16 06:37:52,Farid firman Rahmany,5,good,0.7,positif
2023-08-16 05:48:06,Dodi Dores,5,is the best,1.0,positif
2023-08-16 03:35:25,Leli Hilyah Mardiah,5,"top up shopeepay ,dana dll lebih mudah😊",0.5,positif
2023-08-16 02:10:45,Naufal Realme,5,ok,0.5,positif
2023-08-16 01:41:29,Risal Firmansyah,5,"Aplikasi baik, sangat mudah digunakan oleh orang awam, yang cari kode H H E T Q N. Semoga bermanfaat kedepannya. Nice",0.6,positif
2023-08-15 22:40:59,Falah Al Fathir,5,ok,0.5,positif
2023-08-15 18:05:23,Achmad Syarifuddin,5,ok banget nih... gratis transfer kemanapun..,0.5,positif
2023-08-15 16:39:03,Nurul Ani K,3,"Kenapa top up e-wallet menjadi terbatas? Apakah memang sudah tidak ada untuk top up e-wallet seperti Dana, Ovo, dan Gopay seperti sebelumnya?",0.5,positif
2023-08-15 16:01:45,Abdul Hanis,1,"Dua dulu, transaksi top up ovo gak masuk, status dalam proses tapi saldo terpotong, di tanya ke cs sudah di balekkan, di minta bukti ga bisa Kalo ada solusi nanti di ganti bintang 10",0.5,positif
2023-08-15 14:04:54,Penjahat Kecil,4,The Best App,1.0,positif
2023-08-15 12:27:06,Ferry Rize,1,"maintenance mulu bangke,lagi butuh top up saldo malah MT.",0.5,positif
2023-08-15 12:12:33,Ahmad Sanusi,5,Aplikasinya bagus tinggal bikin kartu debit nya:),0.5,positif
2023-08-15 12:06:58,Edi Siswoyo,5,seabank memang ok proses transfer sangat cepat.,0.5,positif
2023-08-15 11:40:17,s m,5,"Digital Bank terbaik, di Indonesia... karena apa? 1. Gratis transfer 100x per bulan ke semua Bank 2. Gratis biaya top up e wallet 100x per bulan 3. Gratis biaya admin bulanan 4. Tampilan & menu mudah difahami & digunakan Digital Bank yg lain ampas... Buktikan...",0.16666666666666666,positif
2023-08-15 11:37:01,Rudi Maya,5,ok,0.5,positif
2023-08-15 11:00:14,SHEILID 024,3,kak kenapa top up dana dihapus,0.5,positif
2023-08-15 10:59:08,Firmansyah Setiawan,1,"Bank sampah, duit ketahan gara² mau top up dana harus nunggu seminggu !",0.625,positif
2023-08-15 10:40:39,Mus Sholihin,5,Ok,0.5,positif
2023-08-15 10:38:41,tashdiqul aqli83,4,good,0.7,positif
2023-08-15 09:04:42,indah putri sakinah,4,good,0.7,positif
2023-08-15 07:18:19,NURUL MUSTOFA,5,good bank and good application,0.7,positif
2023-08-15 06:55:55,Boy Rrrpan,5,sangat bermanfaat buat top up top up,0.5,positif
2023-08-15 06:37:10,Fitri Yani,5,"Ini keren bgt si, transaksi jd bebas biaya, tingkatkan terus yaa, kalau bisa ada dana darurat dunk tapi yg limitnya kecil2 aja buat modelan emak2 yg bener2 elit (ekonomi sulit) sukses selalu ya seabank siabang sayank, top bgt",0.5,positif
2023-08-15 04:05:54,Mas Mulwanto,5,smart dn smoga bermanfaat9,0.21428571428571427,positif
2023-08-15 03:57:05,Khadijah Cheryl,4,ok sangat membantu,0.5,positif
2023-08-15 01:29:17,boss angin,5,wow!!! keren,0.1953125,positif
2023-08-15 01:01:12,Risky aditia Abdullah,5,"sejauh ini ok sih, lebih ok lagi kalau ada pengumpulan coin kaya di bank sebelah, coin nya bisa di tukar,beli pulsa, bayar tagihan dll",0.5,positif
2023-08-15 00:01:39,Benny Kurniawan,5,"Good job, saya sangat terbantu dengan ada nya seabank karna gratis transfer antar bank , dan buat teman"" yang mau ikut join bisa memasukkan kode ref Q R R Q K V ntar dapat bonus tambahan yg otomatis masuk ke rek anda,",0.7,positif
2023-08-14 23:55:21,Jerim Asihah,5,ok,0.5,positif
2023-08-14 21:02:52,Septian Adicandra,5,good,0.7,positif
2023-08-14 17:26:07,Zhe chaneL,1,Maap ko top up dana gak ada .,0.5,positif
2023-08-14 17:25:08,Ponk Dakasawala,5,Okay,0.5,positif
2023-08-14 13:35:19,Master Cod,1,Top up Dana gk masuk laporannya gk ada saldo gua gk balik di chat gk bisa Parah bgt ini aplikasi gk ada tanggung jawab nya tolong di respon rugi klo begini gua udh 2 hari gk ada kabar woy,0.5,positif
2023-08-14 12:21:00,Pirda Yanti,5,"The best banget pakek seabank, segala urusan cepat dan mudah. Bunganya besar, bisa diintip tiap hari, banyak gratis transfer ke beda bank.. pokoknya recommended banget lah.. sukses terus buat seabank ya 👏",1.0,positif
2023-08-14 11:27:01,Pantun Sinaga,5,ok,0.5,positif
2023-08-14 11:19:31,Diani sari Siregar,5,ok,0.5,positif
2023-08-14 10:52:37,Desby Tanzo,5,good,0.7,positif
2023-08-14 09:43:29,Another Man,5,Great app,0.8,positif
2023-08-14 09:41:54,Friensi Murwanti,5,good bank,0.7,positif
2023-08-14 09:26:46,Ari Yanto,5,aplikasi ok,0.5,positif
2023-08-14 09:03:02,Nanda Agung,5,best online bank,1.0,positif
2023-08-14 05:11:14,ajun akbp45,4,ok 🥰🥰,0.5,positif
2023-08-14 05:03:35,Heri Purwanto,2,"Mekanisme top up saldo seabank ribet dan menyusahkan. Malah masuk web mana loadingnya lama sekali. Tolong diperbaiki, padahal sudah versi terbaru di play store. Sebenarnya terpksa buat rekening seabank agar supaya mendapatkan gratis ongkir di Shopee Note : bintang tidak akan saya rubah kecuali metode pengisian saldo sudah dipermudah",0.5,positif
2023-08-14 04:28:10,Ardi Anto,4,ok,0.5,positif
2023-08-13 22:38:26,Paramita Rahman,5,the best,1.0,positif
2023-08-13 18:17:36,Ogi Bogel,5,ok,0.5,positif
2023-08-13 17:57:55,yayan daryan,5,ok,0.5,positif
2023-08-13 13:35:35,Didi danu Saputra,5,seabank memang best,1.0,positif
2023-08-13 12:49:04,Kail Ali,5,ok mantap 👍,0.5,positif
2023-08-13 10:49:16,Edy Sahputra,3,"Bikinnya mudah, transaksi ke shopee jadi cepat. Cuma rasanya sulit jadi main bank buat transaksi sehari². Kalau ada fitur debit fisik dan digital sih oke banget. Jadi bisa dipakai transaksi keluar sama tarik tunai. Semoga fitur ini bisa ada nantinya seperti bank² digital lainnya.",0.05555555555555555,positif
2023-08-13 08:52:44,Indra Sunandar,5,ok,0.5,positif
2023-08-13 06:13:35,Rey nand,5,Good job,0.7,positif
2023-08-13 05:55:29,Dido Sitorus pane,5,Ok,0.5,positif
2023-08-13 04:48:09,Bobo Boyy,5,Good Aplikasi .. Bismillah TF Duit kek ke rekening gua 🙏,0.7,positif
2023-08-13 04:37:51,Amin Interior,5,Ok,0.5,positif
2023-08-13 03:39:08,Leli Rissanti,5,ok,0.5,positif
2023-08-13 03:24:11,faldy freyke,5,Very good,0.9099999999999999,positif
2023-08-13 03:14:50,Syaifullah Umar ali,5,Ok,0.5,positif
2023-08-13 00:46:58,Nanang Singgih,5,Good,0.7,positif
2023-08-12 15:11:30,Boby Uri,5,Seabank ok,0.5,positif
2023-08-12 13:30:45,Nisa Sabiyan,5,"puas bgt, transfer nntop up semua free",0.4,positif
2023-08-12 12:00:46,D S,5,good,0.7,positif
2023-08-12 11:45:40,Fadel Muhammad,5,wow,0.1,positif
2023-08-12 11:32:33,Sahrul,5,good,0.7,positif
2023-08-12 11:20:19,Asep Endang,4,Ok,0.5,positif
2023-08-12 09:28:20,Didik Wijan,5,Top markotop,0.5,positif
2023-08-12 08:27:06,Susi Andriani,5,ok,0.5,positif
2023-08-12 07:30:50,Samsung Tea,4,Saya belum ngerti cara top up nya .. atau ngisi saldonya,0.5,positif
2023-08-12 07:05:45,Yudhi Wahyudin,4,Good jobs..,0.7,positif
2023-08-12 06:47:03,Tri Apriyatno,5,"simpel dan cepat, sangat membantu saya, thanks Seabank👍",0.2,positif
2023-08-12 05:53:23,Evan Ji,5,ok simpel,0.5,positif
2023-08-12 05:05:17,Ayunurtoriqoh Ayu,5,good,0.7,positif
2023-08-12 04:28:43,Enzelia Ginting,5,Aplikasi the best sampai hari ini,1.0,positif
2023-08-12 03:31:37,Edi Hidayat,5,Very good,0.9099999999999999,positif
2023-08-12 03:06:32,Dzaqirah Laundry,5,mantap dan gak ribet untk tf atau top up ewalet recomend lah pokok nya,0.5,positif
2023-08-12 01:17:18,Kiki Asari,5,"Menguntungkan banget ne aplikasi, bunganya jalan terus tiap hari, nice aplication..",0.6,positif
2023-08-12 01:04:16,A Kasmudi,3,"tlng untuk top up atau tambah saldo dr rek lain bisa ditambah kan VA , biar tidak kena biaya transfer, biar tambah keren kayak bank sebelah.",0.5,positif
2023-08-12 00:58:19,Auto Pilot,5,"ok banget pakai seabank,kuota transfer gratis sampai 100x lebih,dan langsung real time....",0.35,positif
2023-08-11 18:44:31,Khiyari Ahmad,4,okay,0.5,positif
2023-08-11 16:49:44,Sabradin hulu sabradin hulu,5,Ok,0.5,positif
2023-08-11 16:38:11,Jang Tole,5,Ok,0.5,positif
2023-08-11 16:09:38,Liamelia Lia,5,ok,0.5,positif
2023-08-11 14:27:05,Agus Nadi,5,good,0.7,positif
2023-08-11 13:42:46,Yadi Sengsol,5,sangat membantu... best pokonya,1.0,positif
2023-08-11 12:20:50,Dede Rodi,5,"Top, biaya transfernya gratis",0.5,positif
2023-08-11 11:44:17,Ngationo Eno,5,"Transfer gratis kesemua BANK jgn di batasi,, dan top up nya jangan kena Cas,,biar nyaman dan kita bisa bayar-bayar,belanja,dll menggunakan seabank",0.5,positif
2023-08-11 11:38:26,Leony Sumaris,5,top notch,0.5,positif
2023-08-11 11:32:12,Wahyu Aji,5,Ok,0.5,positif
2023-08-11 08:54:18,Nada Khalifah,5,superb,1.0,positif
2023-08-11 07:12:05,Rah Mat,5,good job,0.7,positif
2023-08-11 06:53:06,Alex Stretteam,5,ok,0.5,positif
2023-08-11 03:18:13,MTe Taufiq Official,5,Ok,0.5,positif
2023-08-11 02:50:54,Iwan Kurniawan,5,Nice,0.6,positif
2023-08-10 17:56:30,Ananda Andy,5,nice.,0.6,positif
2023-08-10 17:36:40,herman alfian,5,new member... mudah2an sanga2 bisa diharapkan dan senangnya biaya transfer gratis semoga bisa selamanya.. 😁,0.13636363636363635,positif
2023-08-10 16:19:05,Dedy Dott,1,"Saya top up dana 1 jt lewat seabank saldo tertahan, cs nya nyurih nunggu 7 hari, gimana ga ketar ketir, nggak muncul bukti transaksi tapi saldo terpotong",0.5,positif
2023-08-10 14:28:29,Agus Prabowo,5,Top,0.5,positif
2023-08-10 13:35:35,hery holmes,5,ok,0.5,positif
2023-08-10 13:28:17,angka wijaya,5,Aplikasi sea bank Paling top diantara yg lain... Semoga terus ada peningkatan..,0.5,positif
2023-08-10 12:21:37,Asminah,5,good aplication*******,0.7,positif
2023-08-10 12:14:41,Reihan Nrk,4,Masih dalam proses baru pake.....klo memuaskan saya kasih full bintang,0.35,positif
2023-08-10 12:11:46,Syifa rika,4,good,0.7,positif
2023-08-10 10:33:59,Berkah Mulyo,5,Ok,0.5,positif
2023-08-10 05:54:45,Irwansyah ST,5,Ok,0.5,positif
2023-08-10 05:47:12,Ela Nur,5,ok,0.5,positif
2023-08-10 04:09:38,zeni anggara,5,sea bank The best,1.0,positif
2023-08-10 03:05:44,Toko Sarung Surabaya & Busana,5,Ok,0.5,positif
2023-08-10 02:54:05,Yenny Cha,5,free transfer antar bank..Thx,0.4,positif
2023-08-10 00:41:49,Faisyal Mayeli,5,good aplikasi,0.7,positif
2023-08-10 00:05:21,H.M ROFIQ SYAM,5,ok,0.5,positif
2023-08-09 23:58:52,Stephanus Destiyadi,5,Good bank apps,0.7,positif
2023-08-09 23:22:00,Fian,5,Nice 🫰,0.6,positif
2023-08-09 21:23:08,awankgreg 77,5,good job,0.7,positif
2023-08-09 16:06:08,Guna Wangsa,4,Semoga SeaBank menjadi Bank Favorite umum,0.5,positif
2023-08-09 15:36:56,Mahmud Qarib Ikbal,5,"fast, aman, merakyat,",0.2,positif
2023-08-09 15:13:54,Ika Suryaningsih,5,recommended banget buat TF dan free admin .,0.4,positif
2023-08-09 15:11:34,Raden Uday,1,good,0.7,positif
2023-08-09 13:49:32,Elisa Ekawati,5,sejauh ini ok semua top up Shopee pay gratis,0.5,positif
2023-08-09 13:01:37,incek theof,5,Ok,0.5,positif
2023-08-09 12:30:25,Admin JasakuId,5,good,0.7,positif
2023-08-09 12:11:49,Asep Cepi,5,ok,0.5,positif
2023-08-09 11:26:23,Handoko Effendi,4,good,0.7,positif
2023-08-09 10:40:09,Silmi Kaffah,5,Dangan mudah bertransaksi ini itu .. gk bikin ribet . ok,0.5,positif
2023-08-09 10:03:13,Ica Liaroh,4,Ok,0.5,positif
2023-08-09 09:39:26,dayat melodic,5,gak ada kendala cuma mau top up aja susah,0.5,positif
2023-08-09 05:59:54,Redi Wijaya,5,user friendly,0.375,positif
2023-08-09 02:15:20,Indra Kotit,4,Good job,0.7,positif
2023-08-09 01:43:53,Sherlyna 6,5,nice,0.6,positif
2023-08-09 00:35:30,zenitha widiyanto,5,free transfer yg bikin happy,0.6000000000000001,positif
2023-08-09 00:29:48,Tumangger Official,1,Fast respon nya menyita banyak pulsa ketika ada permasalahan di sea banknya menelpon CS nya..kecewa banget sma sea banknya kenapa gak pake WA aja CS nya ini harus pake telpon biasa...pulsa habis di kuras,0.2,positif
2023-08-09 00:25:16,Lani Ahmad,5,ok pisaaan seabank teh....,0.5,positif
2023-08-08 22:47:41,Ardiansyah Azis,5,nice,0.6,positif
2023-08-08 21:22:35,Kelas BIOSTATISTIK INFERENSIAL,5,fery good 👍👍👍👍👍,0.7,positif
2023-08-08 15:31:37,arif syahroni,5,ok,0.5,positif
2023-08-08 14:10:51,Agus Wawan,4,good aplikasi,0.7,positif
2023-08-08 13:29:21,Sidiq Musuhdora,5,Nice,0.6,positif
2023-08-08 13:28:33,Aby Pku,5,Good,0.7,positif
2023-08-08 10:23:49,Lisna Muflihat,5,The Best,1.0,positif
2023-08-08 10:16:33,Valdalizin Prasetyoga,5,so good,0.7,positif
2023-08-08 10:02:16,Iis mulyati,5,ok,0.5,positif
2023-08-08 09:08:20,Putri Apriani,5,"Asik banget pake Sea Bank, mau bayar-bayar atau transfer kemana aja gampang, gratis biaya admin juga, pertahankan ya Sea Bank :)",0.5,positif
2023-08-08 07:31:28,Andhika Dwi Hananta,5,100 kuota free admin awal,0.4,positif
2023-08-08 05:30:58,Sugiharto Markus,5,ok,0.5,positif
2023-08-08 05:12:16,deri saputra,5,"Mantap seabank,saran dari saya tolong di biking top up nya ke BRILINK, sekian dan terimakasih",0.5,positif
2023-08-08 01:59:38,Afifahal Official,5,nice,0.6,positif
2023-08-07 23:00:41,Feyza Aulia,5,good lah,0.7,positif
2023-08-07 22:39:30,Tedi Ana,5,ok mantaap,0.5,positif
2023-08-07 16:23:50,heri kusworo,5,good job,0.7,positif
2023-08-07 08:59:00,Abdul Rohim,5,good,0.7,positif
2023-08-07 08:37:10,Alan Herdiansyah,5,Ok,0.5,positif
2023-08-07 08:31:45,superman superman,5,good,0.7,positif
2023-08-07 06:29:41,Muhammad Yusuf,5,good apk,0.7,positif
2023-08-07 05:54:03,Iman Ruhiman,4,Top baget cocok buat. Masyarakat,0.5,positif
2023-08-07 05:49:27,Bay Armstrong,4,Good,0.7,positif
2023-08-07 05:08:59,nadyla larassaty,5,nice,0.6,positif
2023-08-07 04:20:33,zamie alfarizi,5,enjoy ga ribet,0.4,positif
2023-08-07 02:44:42,Mrs Euis,5,"Mudah melakukan transaksi, setiap hari selalu masuk bunga, pokonya the best",1.0,positif
2023-08-07 02:43:33,Hendra Febrianto,5,good,0.7,positif
2023-08-06 23:56:51,Novita Dwi,5,good,0.7,positif
2023-08-06 22:57:23,Urip Widodo,1,Aku terkecoh dapatkan uang 100ribu untuk download seabank ternyata eeh ternyata harus top up dulu 😭😭😭😭 dan akhirnya,0.5,positif
2023-08-06 19:34:25,Dika Tea,5,ok,0.5,positif
2023-08-06 16:38:10,Leni Sumarliani,5,good job,0.7,positif
2023-08-06 14:32:25,Silfiatul Amaliyah,5,top up mudah transfer mudah bikinnya ga ribet cmn ga ada kartu atm sama rekeninv aja si cocok buat yg suka onlinan,0.5,positif
2023-08-06 14:16:44,Nauvel Binthalib,5,Good oprasionality,0.7,positif
2023-08-06 12:36:49,rica rica,5,good,0.7,positif
2023-08-06 12:20:19,Ferry Atta,1,"live chat kurang membantu akun keblokir di suruh nelvon cs , di bilang nomer tlvn cs ga bisa di hubungi ngeyel di minta menghubungi.",0.13636363636363635,positif
2023-08-06 11:56:49,Ombik OMan,5,Ok,0.5,positif
2023-08-06 11:10:07,Edi Solihin,5,"sip transaksi cepet good ,,",0.7,positif
2023-08-06 10:26:48,Indy Sriwidiastuti,5,Sy coba pke qr seabank ok Dan cepat tanpa kendala Siiip lah,0.5,positif
2023-08-06 10:24:53,zERO ༒,5,nice,0.6,positif
2023-08-06 08:23:17,Kurniawan Setianto,5,best,1.0,positif
2023-08-06 08:21:37,Darwan Gunawan,3,ok,0.5,positif
2023-08-06 08:19:16,Yadi Supriadi,5,Ok sekali,0.5,positif
2023-08-06 08:14:57,Miftahul Alam,5,Ok good,0.6,positif
2023-08-06 07:36:24,Ali Mustakim,5,Top,0.5,positif
2023-08-06 07:33:48,Yanto Basna,5,nice app,0.6,positif
2023-08-06 06:32:06,Alphonsus Liquori Sanfaris,5,"sangat user friendly,,",0.375,positif
2023-08-06 05:51:08,Tengku Dani,5,nice apk.,0.6,positif
2023-08-06 04:57:24,Yathi mustika,5,good,0.7,positif
2023-08-06 04:18:46,Bagus Dwi,5,Sangant ok,0.5,positif
2023-08-05 22:31:00,Seno Ridho Yuwono,5,excellent banking from shopee....!!!! tolong dong tambahin fitur tambah saldo melalui transfer virtual account. terima kasih seabank!,1.0,positif
2023-08-05 17:39:00,Gudang Usaha,4,ok,0.5,positif
2023-08-05 17:04:31,GEMATANI Kegiatan,5,top mantap,0.5,positif
